1212,11382
1212,11654
1213,2338
1213,9638
1213,9654
1220,2339
1224,2340
1225,2341
1229,2342
1233,2343
1235,10961
1238,2344
1239,2345
1240,2357
1242,2358
1242,5146
1242,5732
1243,2359
1247,2360
1247,5732
1247,7669
1247,9658
1247,10449
1247,10537
1248,2361
1248,7383
1248,11487
1248,11726
1255,10439
1255,10527
1258,8574
1260,2362
1261,11446
1262,10943
1262,11366
1263,2363
1266,2350
1267,2351
1269,2352
1270,2353
1272,2354
1273,2355
1276,2346
1277,2347
1280,2349
1285,10963
1288,5232
1288,5773
1289,2287
1290,2286
1292,2316
1293,2313
1294,2314
1295,2315
1296,2312
1299,2244
1301,2245
1302,2246
1303,2247
1304,2248
1305,2249
1311,2302
1312,2303
1313,2304
1318,2305
1330,2278
1331,2274
1331,5255
1331,5783
1332,2275
1332,5140
1333,2276
1333,5157
1334,2277
1334,5145
1335,2279
1335,5160
1336,2280
1546,9625
1552,1811
1552,2016
1552,5672
1552,5878
1552,6511
1552,7673
1552,8558
1552,9945
1552,10927
1552,11389
1552,11710
1553,6712
1553,9941
1554,1816
1554,9942
1555,1813
1555,1988
1555,5671
1555,5906
1555,7674
1555,9943
1555,10928
1555,11392
1555,11711
1556,1818
1556,5683
1556,5923
1556,6514
1556,7769
1556,9790
1557,1817
1557,2077
1557,5673
1557,6541
1557,7659
1557,8570
1557,9774
1557,10933
1557,11583
1558,5793
1558,6002
1558,6518
1558,8571
1558,9732
1558,11008
1559,1820
1559,5694
1559,9735
1560,1819
1560,2067
1560,5674
1560,5903
1560,6772
1560,7658
1560,8573
1560,9765
1560,11006
1561,1825
1561,2169
1561,6513
1561,7665
1561,8572
1561,9817
1562,1824
1562,9813
1563,9872
1564,1815
1564,5681
1564,5800
1564,5913
1564,6009
1564,11754
1565,1822
1565,6671
1565,7755
1565,10963
1566,1826
1566,5688
1566,5922
1566,6517
1566,7762
1566,8578
1566,11010
1566,11404
1566,11661
1568,1823
1569,2019
1570,2101
1570,5785
1570,5994
1570,10961
1571,1827
1571,2194
1571,6489
1571,7683
1571,8579
1571,9626
1571,10942
1571,11396
1571,11657
1573,1812
1573,5737
1573,5960
1573,10991
1573,11351
1574,1890
1574,5712
1574,5858
1574,6429
1574,11452
1574,11733
1575,1891
1577,1908
1577,5237
1577,5768
1577,5977
1577,6476
1577,7745
1577,11359
1577,11688
1578,1907
1578,2285
1578,5232
1578,5773
1578,5982
1578,6427
1578,7722
1578,8564
1578,9645
1578,10971
1578,11358
1578,11686
1579,1913
1579,2274
1579,5255
1579,5718
1579,6014
1579,6620
1579,11363
1579,11691
1580,1899
1580,5140
1580,6665
1581,2021
1581,2276
1581,5157
1581,6621
1581,7687
1582,1900
1582,2088
1582,5145
1582,5697
1582,5888
1582,6622
1582,7759
1582,11676
1583,1904
1583,5160
1583,5810
1583,6479
1583,7475
1583,11455
1584,2312
1584,6475
1585,1880
1585,2147
1585,2320
1585,6488
1586,1881
1586,2321
1586,6487
1588,1882
1588,2322
1588,6519
1589,1873
1589,2313
1590,1874
1590,2314
1591,1875
1591,2315
1592,1876
1592,2316
1593,1877
1593,2317
1594,1878
1594,2318
1595,1879
1595,2319
1597,1858
1597,2272
1597,6593
1597,9730
1597,11728
1598,1859
1598,2252
1598,5815
1598,6578
1598,8568
1598,9840
1598,11532
1598,11742
1599,6560
1599,9843
1599,11531
1599,11740
1600,2251
1600,6703
1600,9844
1601,9846
1602,9877
1603,9878
1604,1860
1604,2256
1604,6709
1604,9882
1604,11489
1605,1861
1605,2250
1605,9883
1606,6705
1606,9889
1606,11492
1607,1862
1607,2258
1608,1863
1608,2259
1608,5811
1608,6573
1608,7691
1608,8597
1608,9891
1608,10969
1608,11485
1608,11724
1609,1864
1609,2260
1609,5814
1609,6711
1609,9896
1609,11494
1610,1865
